date,id
2020-11-11 00:00:00+00:00,15
2020-11-12 00:00:00+00:00,7
2020-11-13 00:00:00+00:00,4
2020-11-14 00:00:00+00:00,4
2020-11-15 00:00:00+00:00,25
2020-11-16 00:00:00+00:00,6
2020-11-17 00:00:00+00:00,2
2020-11-18 00:00:00+00:00,4
2020-11-19 00:00:00+00:00,0
2020-11-20 00:00:00+00:00,1
2020-11-21 00:00:00+00:00,73
2020-11-22 00:00:00+00:00,23
2020-11-23 00:00:00+00:00,2
2020-11-24 00:00:00+00:00,11
2020-11-25 00:00:00+00:00,3
2020-11-26 00:00:00+00:00,8
2020-11-27 00:00:00+00:00,14
2020-11-28 00:00:00+00:00,10
2020-11-29 00:00:00+00:00,555
2020-11-30 00:00:00+00:00,33
2020-12-01 00:00:00+00:00,11
2020-12-02 00:00:00+00:00,3
2020-12-03 00:00:00+00:00,25
2020-12-04 00:00:00+00:00,13
2020-12-05 00:00:00+00:00,33
2020-12-06 00:00:00+00:00,11
2020-12-07 00:00:00+00:00,75
2020-12-08 00:00:00+00:00,26
2020-12-09 00:00:00+00:00,9
2020-12-10 00:00:00+00:00,6
2020-12-11 00:00:00+00:00,4
2020-12-12 00:00:00+00:00,1
2020-12-13 00:00:00+00:00,4
2020-12-14 00:00:00+00:00,71
2020-12-15 00:00:00+00:00,28
2020-12-16 00:00:00+00:00,1
2020-12-17 00:00:00+00:00,2
2020-12-18 00:00:00+00:00,3
2020-12-19 00:00:00+00:00,5
2020-12-20 00:00:00+00:00,2
2020-12-21 00:00:00+00:00,5
2020-12-22 00:00:00+00:00,281
2020-12-23 00:00:00+00:00,52
2020-12-24 00:00:00+00:00,11
2020-12-25 00:00:00+00:00,2
2020-12-26 00:00:00+00:00,39
2020-12-27 00:00:00+00:00,178
2020-12-28 00:00:00+00:00,31
2020-12-29 00:00:00+00:00,8
2020-12-30 00:00:00+00:00,8
2020-12-31 00:00:00+00:00,42
2021-01-01 00:00:00+00:00,16
2021-01-02 00:00:00+00:00,7
2021-01-03 00:00:00+00:00,3
2021-01-04 00:00:00+00:00,2
2021-01-05 00:00:00+00:00,2
2021-01-06 00:00:00+00:00,4
2021-01-07 00:00:00+00:00,16
2021-01-08 00:00:00+00:00,8
2021-01-09 00:00:00+00:00,0
2021-01-10 00:00:00+00:00,46
2021-01-11 00:00:00+00:00,43
2021-01-12 00:00:00+00:00,9
2021-01-13 00:00:00+00:00,2
2021-01-14 00:00:00+00:00,14
2021-01-15 00:00:00+00:00,106
2021-01-16 00:00:00+00:00,17
2021-01-17 00:00:00+00:00,75
2021-01-18 00:00:00+00:00,2
2021-01-19 00:00:00+00:00,69
2021-01-20 00:00:00+00:00,84
2021-01-21 00:00:00+00:00,14
2021-01-22 00:00:00+00:00,2
2021-01-23 00:00:00+00:00,5
2021-01-24 00:00:00+00:00,2
2021-01-25 00:00:00+00:00,2
2021-01-26 00:00:00+00:00,71
2021-01-27 00:00:00+00:00,100
2021-01-28 00:00:00+00:00,4
2021-01-29 00:00:00+00:00,4
2021-01-30 00:00:00+00:00,1
2021-01-31 00:00:00+00:00,10
2021-02-01 00:00:00+00:00,0
2021-02-02 00:00:00+00:00,0
2021-02-03 00:00:00+00:00,1
2021-02-04 00:00:00+00:00,4
2021-02-05 00:00:00+00:00,4
2021-02-06 00:00:00+00:00,10
2021-02-07 00:00:00+00:00,381
2021-02-08 00:00:00+00:00,36
2021-02-09 00:00:00+00:00,3
2021-02-10 00:00:00+00:00,3
2021-02-11 00:00:00+00:00,5
2021-02-12 00:00:00+00:00,3
2021-02-13 00:00:00+00:00,1
2021-02-14 00:00:00+00:00,7
2021-02-15 00:00:00+00:00,5
2021-02-16 00:00:00+00:00,98
2021-02-17 00:00:00+00:00,67
2021-02-18 00:00:00+00:00,9
2021-02-19 00:00:00+00:00,9
2021-02-20 00:00:00+00:00,6
2021-02-21 00:00:00+00:00,3
2021-02-22 00:00:00+00:00,1
2021-02-23 00:00:00+00:00,5
2021-02-24 00:00:00+00:00,114
2021-02-25 00:00:00+00:00,29
2021-02-26 00:00:00+00:00,7
2021-02-27 00:00:00+00:00,3
2021-02-28 00:00:00+00:00,1
2021-03-01 00:00:00+00:00,7
2021-03-02 00:00:00+00:00,5
2021-03-03 00:00:00+00:00,35
2021-03-04 00:00:00+00:00,152
2021-03-05 00:00:00+00:00,12
2021-03-06 00:00:00+00:00,0
2021-03-07 00:00:00+00:00,8
2021-03-08 00:00:00+00:00,8
2021-03-09 00:00:00+00:00,7
2021-03-10 00:00:00+00:00,2
2021-03-11 00:00:00+00:00,1
2021-03-12 00:00:00+00:00,4
2021-03-13 00:00:00+00:00,3
2021-03-14 00:00:00+00:00,6
2021-03-15 00:00:00+00:00,3
2021-03-16 00:00:00+00:00,4
2021-03-17 00:00:00+00:00,14
2021-03-18 00:00:00+00:00,12
2021-03-19 00:00:00+00:00,775
2021-03-20 00:00:00+00:00,1187
2021-03-21 00:00:00+00:00,100
2021-03-22 00:00:00+00:00,343
2021-03-23 00:00:00+00:00,375
2021-03-24 00:00:00+00:00,91
2021-03-25 00:00:00+00:00,63
2021-03-26 00:00:00+00:00,62
2021-03-27 00:00:00+00:00,11
2021-03-28 00:00:00+00:00,7
2021-03-29 00:00:00+00:00,43
2021-03-30 00:00:00+00:00,18
2021-03-31 00:00:00+00:00,3
2021-04-01 00:00:00+00:00,4
2021-04-02 00:00:00+00:00,10
2021-04-03 00:00:00+00:00,12
2021-04-04 00:00:00+00:00,17
2021-04-05 00:00:00+00:00,208
2021-04-06 00:00:00+00:00,78
2021-04-07 00:00:00+00:00,25
2021-04-08 00:00:00+00:00,21
2021-04-09 00:00:00+00:00,754
2021-04-10 00:00:00+00:00,788
2021-04-11 00:00:00+00:00,174
2021-04-12 00:00:00+00:00,34
2021-04-13 00:00:00+00:00,44
2021-04-14 00:00:00+00:00,28
2021-04-15 00:00:00+00:00,19
2021-04-16 00:00:00+00:00,22
2021-04-17 00:00:00+00:00,28
2021-04-18 00:00:00+00:00,3
2021-04-19 00:00:00+00:00,8
2021-04-20 00:00:00+00:00,3
2021-04-21 00:00:00+00:00,9
2021-04-22 00:00:00+00:00,15
2021-04-23 00:00:00+00:00,18
2021-04-24 00:00:00+00:00,4
2021-04-25 00:00:00+00:00,4
2021-04-26 00:00:00+00:00,1
2021-04-27 00:00:00+00:00,20
2021-04-28 00:00:00+00:00,119
2021-04-29 00:00:00+00:00,33
2021-04-30 00:00:00+00:00,0
2021-05-01 00:00:00+00:00,2
2021-05-02 00:00:00+00:00,4
2021-05-03 00:00:00+00:00,3
2021-05-04 00:00:00+00:00,3
2021-05-05 00:00:00+00:00,8
2021-05-06 00:00:00+00:00,11
2021-05-07 00:00:00+00:00,3
2021-05-08 00:00:00+00:00,218
2021-05-09 00:00:00+00:00,132
2021-05-10 00:00:00+00:00,97
2021-05-11 00:00:00+00:00,17
2021-05-12 00:00:00+00:00,4
2021-05-13 00:00:00+00:00,6
2021-05-14 00:00:00+00:00,2
2021-05-15 00:00:00+00:00,2
2021-05-16 00:00:00+00:00,8
2021-05-17 00:00:00+00:00,2
2021-05-18 00:00:00+00:00,173
2021-05-19 00:00:00+00:00,14
2021-05-20 00:00:00+00:00,6
2021-05-21 00:00:00+00:00,3
2021-05-22 00:00:00+00:00,2478
2021-05-23 00:00:00+00:00,3671
2021-05-24 00:00:00+00:00,1262
2021-05-25 00:00:00+00:00,487
2021-05-26 00:00:00+00:00,412
2021-05-27 00:00:00+00:00,617
2021-05-28 00:00:00+00:00,393
2021-05-29 00:00:00+00:00,762
2021-05-30 00:00:00+00:00,199
2021-05-31 00:00:00+00:00,123
2021-06-01 00:00:00+00:00,99
2021-06-02 00:00:00+00:00,313
2021-06-03 00:00:00+00:00,88
2021-06-04 00:00:00+00:00,47
2021-06-05 00:00:00+00:00,72
2021-06-06 00:00:00+00:00,62
2021-06-07 00:00:00+00:00,155
2021-06-08 00:00:00+00:00,114
2021-06-09 00:00:00+00:00,133
2021-06-10 00:00:00+00:00,90
2021-06-11 00:00:00+00:00,43
2021-06-12 00:00:00+00:00,96
2021-06-13 00:00:00+00:00,95
2021-06-14 00:00:00+00:00,91
2021-06-15 00:00:00+00:00,52
2021-06-16 00:00:00+00:00,15
2021-06-17 00:00:00+00:00,7
2021-06-18 00:00:00+00:00,9
2021-06-19 00:00:00+00:00,34
2021-06-20 00:00:00+00:00,13
2021-06-21 00:00:00+00:00,29
2021-06-22 00:00:00+00:00,53
2021-06-23 00:00:00+00:00,65
2021-06-24 00:00:00+00:00,35
2021-06-25 00:00:00+00:00,45
2021-06-26 00:00:00+00:00,40
2021-06-27 00:00:00+00:00,105
2021-06-28 00:00:00+00:00,55
2021-06-29 00:00:00+00:00,94
2021-06-30 00:00:00+00:00,26
2021-07-01 00:00:00+00:00,142
2021-07-02 00:00:00+00:00,0
2021-07-03 00:00:00+00:00,16
2021-07-04 00:00:00+00:00,23
2021-07-05 00:00:00+00:00,23
2021-07-06 00:00:00+00:00,23
2021-07-07 00:00:00+00:00,96
2021-07-08 00:00:00+00:00,88
2021-07-09 00:00:00+00:00,24
2021-07-10 00:00:00+00:00,16
2021-07-11 00:00:00+00:00,51
2021-07-12 00:00:00+00:00,13
2021-07-13 00:00:00+00:00,6
2021-07-14 00:00:00+00:00,46
2021-07-15 00:00:00+00:00,9
2021-07-16 00:00:00+00:00,4
2021-07-17 00:00:00+00:00,11
2021-07-18 00:00:00+00:00,11
2021-07-19 00:00:00+00:00,10
2021-07-20 00:00:00+00:00,102
2021-07-21 00:00:00+00:00,13
2021-07-22 00:00:00+00:00,168
2021-07-23 00:00:00+00:00,21
2021-07-24 00:00:00+00:00,8
2021-07-25 00:00:00+00:00,7
2021-07-26 00:00:00+00:00,18
2021-07-27 00:00:00+00:00,15
2021-07-28 00:00:00+00:00,11
2021-07-29 00:00:00+00:00,3
2021-07-30 00:00:00+00:00,10
2021-07-31 00:00:00+00:00,60
2021-08-01 00:00:00+00:00,80
2021-08-02 00:00:00+00:00,12
2021-08-03 00:00:00+00:00,5
2021-08-04 00:00:00+00:00,28
2021-08-05 00:00:00+00:00,8
2021-08-06 00:00:00+00:00,5
2021-08-07 00:00:00+00:00,9
2021-08-08 00:00:00+00:00,2
2021-08-09 00:00:00+00:00,235
2021-08-10 00:00:00+00:00,105
2021-08-11 00:00:00+00:00,6
2021-08-12 00:00:00+00:00,13
2021-08-13 00:00:00+00:00,5
2021-08-14 00:00:00+00:00,0
2021-08-15 00:00:00+00:00,0
2021-08-16 00:00:00+00:00,0
2021-08-17 00:00:00+00:00,0
2021-08-18 00:00:00+00:00,0
2021-08-19 00:00:00+00:00,62
2021-08-20 00:00:00+00:00,241
2021-08-21 00:00:00+00:00,0
2021-08-22 00:00:00+00:00,0
2021-08-23 00:00:00+00:00,34
2021-08-24 00:00:00+00:00,3
2021-08-25 00:00:00+00:00,64
2021-08-26 00:00:00+00:00,52
2021-08-27 00:00:00+00:00,17
2021-08-28 00:00:00+00:00,19
2021-08-29 00:00:00+00:00,2
2021-08-30 00:00:00+00:00,7
2021-08-31 00:00:00+00:00,11
2021-09-01 00:00:00+00:00,62
2021-09-02 00:00:00+00:00,47
2021-09-03 00:00:00+00:00,4
2021-09-04 00:00:00+00:00,16
2021-09-05 00:00:00+00:00,0
2021-09-06 00:00:00+00:00,17
2021-09-07 00:00:00+00:00,20
2021-09-08 00:00:00+00:00,8
2021-09-09 00:00:00+00:00,6
2021-09-10 00:00:00+00:00,10
2021-09-11 00:00:00+00:00,6
2021-09-12 00:00:00+00:00,12
2021-09-13 00:00:00+00:00,7
2021-09-14 00:00:00+00:00,17
2021-09-15 00:00:00+00:00,6
2021-09-16 00:00:00+00:00,6
2021-09-17 00:00:00+00:00,0
2021-09-18 00:00:00+00:00,43
2021-09-19 00:00:00+00:00,335
2021-09-20 00:00:00+00:00,285
2021-09-21 00:00:00+00:00,222
2021-09-22 00:00:00+00:00,106
2021-09-23 00:00:00+00:00,165
2021-09-24 00:00:00+00:00,159
2021-09-25 00:00:00+00:00,207
2021-09-26 00:00:00+00:00,128
2021-09-27 00:00:00+00:00,171
2021-09-28 00:00:00+00:00,186
2021-09-29 00:00:00+00:00,161
2021-09-30 00:00:00+00:00,22
2021-10-01 00:00:00+00:00,39
2021-10-02 00:00:00+00:00,63
2021-10-03 00:00:00+00:00,611
2021-10-04 00:00:00+00:00,1304
2021-10-05 00:00:00+00:00,1966
2021-10-06 00:00:00+00:00,200
2021-10-07 00:00:00+00:00,53
2021-10-08 00:00:00+00:00,0
2021-10-09 00:00:00+00:00,0
2021-10-10 00:00:00+00:00,28
2021-10-11 00:00:00+00:00,55
2021-10-12 00:00:00+00:00,26
2021-10-13 00:00:00+00:00,33
2021-10-14 00:00:00+00:00,94
2021-10-15 00:00:00+00:00,0
2021-10-16 00:00:00+00:00,0
2021-10-17 00:00:00+00:00,0
2021-10-18 00:00:00+00:00,40
2021-10-19 00:00:00+00:00,36
2021-10-20 00:00:00+00:00,147
2021-10-21 00:00:00+00:00,24
2021-10-22 00:00:00+00:00,13
2021-10-23 00:00:00+00:00,22
2021-10-24 00:00:00+00:00,16
2021-10-25 00:00:00+00:00,31
2021-10-26 00:00:00+00:00,23
2021-10-27 00:00:00+00:00,25
2021-10-28 00:00:00+00:00,29
2021-10-29 00:00:00+00:00,10
2021-10-30 00:00:00+00:00,32
2021-10-31 00:00:00+00:00,26
2021-11-01 00:00:00+00:00,32
2021-11-02 00:00:00+00:00,15
2021-11-03 00:00:00+00:00,13
2021-11-04 00:00:00+00:00,11
2021-11-05 00:00:00+00:00,10
2021-11-06 00:00:00+00:00,15
2021-11-07 00:00:00+00:00,31
2021-11-08 00:00:00+00:00,15
2021-11-09 00:00:00+00:00,19
2021-11-10 00:00:00+00:00,8
2021-11-11 00:00:00+00:00,11
2021-11-12 00:00:00+00:00,19
2021-11-13 00:00:00+00:00,45
2021-11-14 00:00:00+00:00,35
2021-11-15 00:00:00+00:00,100
2021-11-16 00:00:00+00:00,42
2021-11-17 00:00:00+00:00,19
2021-11-18 00:00:00+00:00,7
2021-11-19 00:00:00+00:00,10
2021-11-20 00:00:00+00:00,8
2021-11-21 00:00:00+00:00,11
2021-11-22 00:00:00+00:00,22
2021-11-23 00:00:00+00:00,9
2021-11-24 00:00:00+00:00,6
2021-11-25 00:00:00+00:00,3
2021-11-26 00:00:00+00:00,0
2021-11-27 00:00:00+00:00,0
2021-11-28 00:00:00+00:00,0
2021-11-29 00:00:00+00:00,0
2021-11-30 00:00:00+00:00,11
2021-12-01 00:00:00+00:00,37
2021-12-02 00:00:00+00:00,17
2021-12-03 00:00:00+00:00,2
2021-12-04 00:00:00+00:00,63
2021-12-05 00:00:00+00:00,26
2021-12-06 00:00:00+00:00,40
2021-12-07 00:00:00+00:00,24
2021-12-08 00:00:00+00:00,10
2021-12-09 00:00:00+00:00,0
2021-12-10 00:00:00+00:00,0
2021-12-11 00:00:00+00:00,0
2021-12-12 00:00:00+00:00,13
2021-12-13 00:00:00+00:00,11
2021-12-14 00:00:00+00:00,8
2021-12-15 00:00:00+00:00,10
2021-12-16 00:00:00+00:00,9
2021-12-17 00:00:00+00:00,6
2021-12-18 00:00:00+00:00,5
2021-12-19 00:00:00+00:00,4
2021-12-20 00:00:00+00:00,64
2021-12-21 00:00:00+00:00,13
2021-12-22 00:00:00+00:00,12
2021-12-23 00:00:00+00:00,14
2021-12-24 00:00:00+00:00,14
2021-12-25 00:00:00+00:00,14
2021-12-26 00:00:00+00:00,22
2021-12-27 00:00:00+00:00,5
2021-12-28 00:00:00+00:00,11
2021-12-29 00:00:00+00:00,11
2021-12-30 00:00:00+00:00,4
2021-12-31 00:00:00+00:00,44
2022-01-01 00:00:00+00:00,10
2022-01-02 00:00:00+00:00,6
2022-01-03 00:00:00+00:00,1
2022-01-04 00:00:00+00:00,7
2022-01-05 00:00:00+00:00,4
2022-01-06 00:00:00+00:00,17
2022-01-07 00:00:00+00:00,70
2022-01-08 00:00:00+00:00,19
2022-01-09 00:00:00+00:00,6
2022-01-10 00:00:00+00:00,2
2022-01-11 00:00:00+00:00,2
2022-01-12 00:00:00+00:00,3
2022-01-13 00:00:00+00:00,0
2022-01-14 00:00:00+00:00,0
2022-01-15 00:00:00+00:00,699
2022-01-16 00:00:00+00:00,681
2022-01-17 00:00:00+00:00,504
2022-01-18 00:00:00+00:00,396
2022-01-19 00:00:00+00:00,181
2022-01-20 00:00:00+00:00,283
2022-01-21 00:00:00+00:00,125
2022-01-22 00:00:00+00:00,64
2022-01-23 00:00:00+00:00,39
2022-01-24 00:00:00+00:00,151
2022-01-25 00:00:00+00:00,23
2022-01-26 00:00:00+00:00,10
2022-01-27 00:00:00+00:00,96
2022-01-28 00:00:00+00:00,30
2022-01-29 00:00:00+00:00,28
2022-01-30 00:00:00+00:00,32
2022-01-31 00:00:00+00:00,11
2022-02-01 00:00:00+00:00,7
2022-02-02 00:00:00+00:00,6
2022-02-03 00:00:00+00:00,13
2022-02-04 00:00:00+00:00,8
2022-02-05 00:00:00+00:00,5
2022-02-06 00:00:00+00:00,16
2022-02-07 00:00:00+00:00,8
2022-02-08 00:00:00+00:00,0
2022-02-09 00:00:00+00:00,3
2022-02-10 00:00:00+00:00,127
2022-02-11 00:00:00+00:00,187
2022-02-12 00:00:00+00:00,5
2022-02-13 00:00:00+00:00,1
2022-02-14 00:00:00+00:00,7
2022-02-15 00:00:00+00:00,5
2022-02-16 00:00:00+00:00,11
2022-02-17 00:00:00+00:00,0
2022-02-18 00:00:00+00:00,3
2022-02-19 00:00:00+00:00,8
2022-02-20 00:00:00+00:00,43
2022-02-21 00:00:00+00:00,8
